collision_index,severity_rating
199613AC25796,3
199613AC38396,4
199613BA12096,4
199613BA19396,2
199613BB12096,2
199613BB34096,3
199613BB35096,2
199613BB36696,3
199613BB37796,3
199613BB37996,3
199613BB40196,3
199613BB43996,5
199613CA14396,3
199613CA19096,5
199613CA37496,6
199613CA40596,5
199613CA42496,3
199613CA46096,3
199613CA52396,4
199613CA58996,3
199613CB11896,4
199613CB16996,4
199613CB40596,3
199613DA14996,3
199613DA27396,3
199613DA37696,3
199613DA51296,3
199613DC24096,4
199613DC31096,4
199613DC37396,4
199613EA11696,1
199613EA15596,5
199613EA33896,2
199613EA65296,3
199613EA79896,3
199613EA80796,3
199613EC05096,4
199613EC14696,3
199613EC17596,2
199613EC18496,3
199613EC57596,4
199613FA27296,3
199613FA31196,3
199613FA32996,3
199613FA40396,1
199613FD05296,3
199613FD26296,3
199613FD39196,3
199613GA12196,4
199613GA21496,3
199613GC01896,3
199613GC42996,3
199613GC55496,4
199613HA17796,4
199613HB07396,3
199613HB09696,3
199613HB11996,3
199613HB24896,3
199613HB30996,3
199613HB39896,3
199613HB40696,3
199613HD02396,3
199613HD22996,3
199613HD39296,4
199613MU04896,3
199613MU26696,3
199613MU28196,4
199613MU38796,3
199614AA00323,4
199614AA00438,2
199614AA00501,2
199614AA00508,3
199614AA00818,3
199614AA00843,3
199614BB00223,4
199614BB00599,2
199614BB00897,3
199614BB00982,5
199614CC00053,4
199614CC00282,3
199614CC00401,3
199614CC00654,5
199614EE00211,6
199614FF00226,4
199614FF00729,4
199614FF00740,4
199614GG00062,3
199614GG00327,2
199614GG00457,3
199614GG00824,3
199614HH00384,4
199614HH00463,3
199614HH00502,5
199614HH00728,3
199614HH00883,4
199614II00116,3
199614II00463,3
199614II00606,4
199614II00687,4
199614II00710,3
199614JJ00044,4
199614JJ00232,3
199614JJ01203,4
199614JJ01494,2
199614KK00553,4
199614KK00753,5
199614KK01021,3
199616A210269,3
199616A310357,3
199616A430106,2
199616B130505,2
199616B140039,4
199616C110071,3
199616C110282,3
199616C110495,2
199616C120315,3
199616C210440,3
199616C210463,3
199616C410627,3
199616D130367,3
199616D210163,2
199616D210205,3
199616D310364,3
199616D430256,3
199616D430326,2
199616D430610,3
199616D440313,2
199616D440617,2
199616E110328,3
199616E120046,3
199616E130288,2
199616E140151,3
199616F440024,3
199617L100168,3
199617L300601,4
199617M100062,4
199617M100395,2
199617M300836,4
199617M301092,4
199617S100309,4
199617S100425,3
199617S100834,3
199617S100956,4
199617S101046,3
199617S300667,3
19962096D0488,2
19962096D0556,5
19962096D1387,2
19962096D1544,5
19962096D1714,3
19962096D2459,4
19962096D2758,3
19962096D3339,3
19962096D3416,1
19962096E0391,3
19962096E0550,3
19962096E0979,4
19962096E1301,4
19962096E1676,3
19962096E1910,3
19962096E2095,1
19962096E2263,3
19962096E2280,3
19962096E2555,3
19962096E3244,3
19962096E3273,3
19962096F0299,3
19962096F0408,3
19962096F0789,2
19962096F1276,3
19962096F1386,4
19962096F1514,4
19962096F1591,4
19962096F1949,2
19962096F2337,3
19962096F2422,2
19962096F2563,3
19962096F2594,3
19962096G0421,4
19962096G1364,3
19962096G1455,3
19962096G1485,3
19962096G1505,3
19962096G1685,3
19962096H0162,4
19962096H0296,4
19962096H0631,3
19962096H1087,3
19962096H1249,4
19962096H1303,3
19962096H1542,2
19962096H1761,3
19962096J0355,3
19962096J0356,3
19962096J0477,4
19962096J0483,3
19962096J0515,5
19962096J0558,3
19962096J1054,2
19962096J1165,3
19962096J1662,4
19962096K0136,3
19962096K0554,3
19962096K0565,3
19962096K0798,1
19962096K1622,3
19962096K2321,3
19962096K2363,2
19962096L0455,4
19962096L0504,4
19962096L0547,4
19962096L0566,6
19962096L0680,3
19962096M0181,3
19962096M5187,2
19962096M5313,3
19962096M5482,2
19962096M5694,3
19962096M5965,5
19962096M6243,4
19962096M6265,2
19962096M6322,2
19962096M8117,3
1996216014927,3
1996216108228,4
1996216120824,3
1996216124155,2
1996216126546,3
1996216302496,3
1996216309451,3
1996216406916,2
1996216416861,6
1996216503944,4
1996216515264,4
1996216519069,2
1996216523196,3
1996216523730,3
1996216524070,3
1996216524077,4
1996216615137,3
1996216619632,5
1996216621072,3
1996216621292,3
1996216622594,3
1996216709253,3
1996216721554,4
1996216806891,3
1996216807730,3
1996216809408,2
1996216812260,3
1996216813583,4
1996216820862,4
1996216822021,3
1996216822379,4
1996216906195,3
1996216914453,3
1996216925649,3
1996216925835,4
1996216M09951,3
1996216M18286,4
199622AB03705,5
199622AE05111,3
199622AG07114,3
199622AM07579,5
199622AP00198,2
199622BC01084,2
199622BJ03873,3
199622BK01068,2
199622BL05002,3
199622BR04041,4
199622CB07040,2
199622CE00350,3
199622CF09045,3
199622CH13141,2
199622CK08520,3
199622CM06567,3
199622CQ08134,3
199622CR11309,3
199622CT00891,2
199622CU11518,5
199622CY09843,4
199622ED01085,3
199622EF00190,2
199622EH08081,4
199622EK09164,3
199622EM09396,6
199622FA09316,4
199622FD03454,3
199622FE07940,2
199622FF02168,3
199622FG09115,3
199622FN01577,3
199622FU03376,3
199622FU07884,3
199622FU09885,2
199622FY09521,3
199622GA04716,3
199622GJ11118,5
1996239600071,5
1996239600077,3
1996239600285,5
1996239600366,3
1996239600594,3
1996239600617,3
1996239600652,3
1996239601033,3
1996239601197,3
1996239601355,4
1996239601472,2
1996239601474,3
1996239601833,2
1996239601853,4
1996239601965,4
1996239602013,3
1996239602181,3
1996239602198,3
1996306A00021,4
1996306A00110,4
1996306A00293,2
1996306A00316,2
1996306A00531,2
1996306A00653,5
1996306A00656,4
1996306B00009,2
1996306B00034,3
1996306B00356,4
1996306B00377,4
1996306B00504,3
1996306B00569,3
1996306B00619,2
1996306B00636,3
1996306B00696,4
1996306C00130,3
1996306C00442,3
1996306C00573,3
1996306C00575,4
1996306C00757,2
1996306C10006,4
1996306D00225,3
1996306D00455,3
1996306D00577,3
1996306D00609,4
1996306D00705,3
1996306D00826,7
1996306D00893,3
1996306D00943,3
1996306D00972,4
1996306D00998,3
1996317A41258,3
1996317A41395,3
1996317B80025,4
1996317B81279,2
1996317C20253,4
1996317C20591,6
1996317C41904,3
1996317E20064,3
1996317E20342,2
1996317E40255,3
1996317E40430,3
1996317E40779,4
1996317E40875,4
1996317E41099,3
1996317H20538,3
1996317H40077,3
1996317H41344,3
1996317H43161,3
1996317M20082,4
1996317M20886,4
1996317M80256,4
1996317M80348,5
1996317M80391,3
1996317M80621,3
1996317M80888,3
1996317M81408,2
1996317M81602,4
1996317N20245,3
1996317N20622,2
1996317N20627,4
1996317N40301,3
1996317R40818,2
1996317R40850,4
1996317R41298,4
1996317R41441,5
1996317W20115,2
1996317W42742,3
199632A000346,4
199632A001056,2
199632A001536,6
199632A004606,3
199632A005156,2
199632A009796,3
199632A009946,3
199632A010086,3
199632B001266,4
199632B001446,3
199632B004526,3
199632B005786,3
199632B005856,4
199632B011956,4
199632B012646,3
199632C005546,2
199632C005896,2
199632C008716,2
199632C008786,2
199632D001986,2
199632D002906,2
199632E001146,3
199632E001906,3
1996339600066,3
1996339600190,3
1996339600369,4
1996339600739,2
1996339601116,3
1996339601258,3
1996339601655,2
1996339601915,5
1996339602933,2
1996339603021,4
1996339603209,3
1996339603602,3
1996339603629,2
1996339603744,5
1996339603909,3
1996339603921,3
1996339603950,2
1996339604107,4
1996339605438,3
1996339606479,5
1996339607118,3
1996339607856,3
1996339607915,3
1996339609215,3
1996339609826,3
199634NC00050,4
199634NC00120,4
199634NC00171,3
199634ND00116,4
199634ND00153,2
199634NN00788,4
199634NN00929,3
199634NN01217,3
199634TC00568,4
1996350022296,4
1996350041096,3
1996350101696,5
1996350112796,6
1996350185696,3
1996350198296,4
1996350212396,3
1996350213896,3
1996350219696,3
1996350260596,2
1996350267196,5
1996350290096,3
1996350319696,3
1996350351796,3
1996350376296,5
1996350391096,2
1996350391496,2
1996350418296,5
1996350433296,3
1996350438496,4
1996350448496,2
1996350469796,2
1996350476096,3
1996350488396,3
1996350489796,4
1996350492296,3
1996350504496,3
1996350518496,3
1996350535496,4
1996350538396,4
1996350595796,4
1996350636596,4
199636G960523,3
199636G960693,2
199636G960890,4
199636K960022,2
199636K960058,2
199636K960824,3
199636K960994,3
199636K961071,6
199636N961261,2
199636N961503,3
199636T960091,3
199636T960092,4
199636T960103,3
199636T960130,3
199636T960141,3
199636T960166,3
199636T960169,2
199636T960190,2
199636T960249,3
199636T960261,3
199636T960283,3
199636T960339,5
199636T960379,2
199636T960608,3
199636T960729,3
199636T960829,3
199636T960912,2
1996371600820,2
1996371606660,3
1996372103540,2
1996372204450,3
1996373300850,4
1996373301440,3
1996373302770,4
1996373305150,3
1996373401300,3
1996373403200,3
1996373501440,4
1996373503650,3
199637B000320,4
199637G000006,3
199637L000186,3
19964000B0101,3
19964000B0191,2
19964000B0334,1
19964000B0857,5
19964000B1237,3
19964000B1576,4
19964000C0415,4
19964000C0550,3
19964000C0832,3
19964000C1142,3
19964000C1304,5
19964000C1399,4
19964000C1602,3
19964000C1702,3
19964000D0404,3
19964000D0852,3
19964000D0960,4
19964000D1339,4
19964000E0280,4
19964000E0296,4
19964000E0813,3
19964000E1221,3
19964100A0191,3
19964100A0208,3
19964100A0242,5
19964100A0323,3
19964100A0366,2
19964100B0005,3
19964100B0028,4
19964100B0069,3
19964100B0130,6
19964100B0216,5
19964100B0340,4
19964100C0134,3
19964100C0446,4
19964100C0450,4
19964100C0519,4
19964100C0520,3
19964100C0680,3
19964100D0037,3
19964100D0337,3
19964100D0470,3
19964100F0023,3
19964100F0280,2
19964100G0004,1
19964100G0079,4
19964100G0112,3
19964100G0139,4
19964100G0224,4
19964100T1005,5
19964100T1040,4
19964100T1060,3
19964100T1190,4
19964100T1194,3
19964100T2091,3
19964100T3039,2
19964200A0212,4
19964200A0256,2
19964200A0654,3
19964200A0700,2
19964200A0785,5
19964200A0814,3
19964200A0849,3
19964200B0005,2
19964200B0173,2
19964200B0255,3
19964200B0478,5
19964200B0617,3
19964200C0265,4
19964200C0283,3
19964200C0297,2
19964200C0626,3
19964200C0632,3
19964200D0261,6
19964200D0309,3
19964200E0213,3
19964200E0338,3
19964200E0424,3
19964200E0464,4
19964200E0506,3
19964200F0011,2
19964200F0095,2
19964200F0126,2
19964200F0184,3
19964200F0289,2
19964200F0480,3
19964200G0074,3
19964200G0075,3
19964200G0106,4
19964200G0167,3
19964200G0173,4
19964200G0505,3
19964200G0756,1
19964200G0945,2
19964200G0948,3
19964200H0485,2
19964200H0696,4
19964200J0037,3
19964200J0041,3
19964200J0180,4
19964200J0185,4
19964200J0344,3
199643N005036,4
199643N021026,3
199643N021126,4
199643N032016,4
199643N034056,2
199643N043016,3
199643N070086,3
199643N074026,4
199643N094066,4
199643N104016,3
199643N108026,4
199643N116076,3
199643P020026,4
199643P080066,4
199643P083016,4
199643P083076,2
199643P093106,2
199643P099066,3
199643P123116,3
199643P148116,3
199643P152076,3
199643R001086,4
199643R032026,3
199643R035086,3
199643R048066,3
199643R049086,2
199643R051056,3
199643R054076,3
199643R065116,2
199643R074116,2
199643R092066,3
199643R097016,3
199643S010116,3
199643S021066,3
199643U013086,4
199643U034126,4
199643U088046,5
199643U097076,3
199643U106116,4
199643U109086,3
199643U132086,4
199643W054096,4
199643W060076,3
199643W082026,3
199643W089116,2
1996440AA0150,3
1996440AF0064,3
1996440AF0110,2
1996440AF0784,4
1996440AF0940,3
1996440BB0626,3
1996440BB0784,3
1996440BB1294,3
1996440BB1463,2
1996440CC0630,6
1996440CW0232,3
1996440DF0112,3
1996440DH0266,3
1996440DH0316,6
1996440DR0090,4
1996440DT0162,2
1996440DW0220,4
1996440GG0265,4
1996440GG0286,2
1996440HB0018,4
1996440HB0021,3
1996440HB0034,4
1996440HB0181,3
1996440HF0470,3
1996440HF0516,3
1996440HP0094,3
1996440HP0238,3
1996440HP0429,3
1996440JH0489,3
1996440KC0427,3
1996440LA0263,3
1996440LA0383,3
1996440LA0445,2
1996440LR0064,3
1996440LR0155,2
1996440NA0234,3
1996440NA0403,2
1996440NA0545,3
1996440NA0714,4
1996440OC1041,2
1996440OC1132,4
1996440OC1242,6
1996440OL1253,4
1996440OL1934,3
1996440RF0231,2
1996440RF0502,6
1996440SC0067,3
1996440SC0409,4
1996440SC0461,4
1996440SC0565,4
1996440TB0112,2
1996440TB0488,3
1996440TB0518,3
1996440TB0537,4
1996440TL0079,3
1996440TL0138,2
1996440TW0291,4
1996440VS0033,3
1996440WP0152,4
1996440WP0547,2
1996440WP0643,3
1996440YS0727,4
1996440ZD0720,2
199645EC00074,3
199645EC00235,2
199645EC00287,3
199645EC00323,4
199645EC00342,3
199645EC00393,3
199645ED00019,5
199645ED00056,3
199645ED00072,4
199645ED00082,3
199645EM00039,5
199645EM00080,5
199645EM00098,4
199645ER00029,2
199645ER00294,3
199645NA00054,3
199645NA00174,4
199645NA00340,5
199645NA00347,4
199645NA00435,6
199645NC00068,3
199645NC00078,4
199645NC00108,3
199645NW00053,4
199645NW00264,3
199645WF00010,4
199645WF00027,4
199645WF00128,4
199645WF00501,3
199645WF00509,3
199645WF00547,3
199645WF00560,4
199645WG00632,3
199645WG00703,1
199645WG00771,3
199646CT25798,2
199646CT25998,3
199646CT26034,4
199646CT26091,2
199646CT26610,3
199646CT28811,4
199646CT28859,4
199646CT28903,3
199646MA21124,4
199646MA21607,4
199646MA22021,3
199646MA22330,2
199646MA22690,4
199646MA23655,3
199646MA23734,4
199646MA23929,3
199646MA24717,4
199646ME01227,2
199646ME01618,3
199646ME02245,3
199646ME03004,3
199646ME03094,4
199646ME04727,2
199646ME06015,3
199646ME06038,3
199646ME06283,4
199646NK01162,3
199646NK01311,3
199646NK01944,4
199646NK02645,3
199646NK03092,3
199646NK03190,3
199646NK03253,2
199646NK04621,4
199646SK25814,3
199646SK25873,3
199646SK27283,2
199646SK27304,4
199646SK27431,4
199646SK27557,3
199646SK28071,3
199646SW03117,2
199646SW04962,3
199646TH25681,2
199646TH26086,2
199646TH26195,2
199646TH26366,2
199646TH27373,2
199646TH27630,3
199646TH29291,2
199646WK20927,2
199646WK21459,3
199646WK22149,2
199646WK24510,3
199646WK24571,3
199646WL24976,4
199646WL25995,2
199646WL28805,3
199647CA60015,3
199647CA60020,5
199647CA60036,3
199647CA60291,4
199647CA60293,3
199647CA60331,2
199647CA60377,1
199647CA60439,3
199647CA60548,4
199647CA60572,3
199647CA60745,4
199647CA60844,4
199647CA60951,3
199647CA61050,3
199647HA60059,4
199647HA60307,4
199647HA60486,3
199647HA60547,2
199647HA60685,7
199647NA60004,3
199647NA60275,3
199647NA60326,3
199647NA60474,4
199647NA60584,2
199647NA60606,4
199647SA60172,4
199647SA60186,3
199647SA60848,3
199647TA60216,3
199647TA60279,5
199647TA60524,5
199647TA60643,2
199647TA60650,3
199647TA60668,3
199647XA60124,3
199647XA60442,3
199647XA60523,4
199647XA60602,3
199647YA60101,4
199647YA60211,4
199647YA60228,3
199647YA60347,4
199647YA60360,3
199647YA60401,3
199647YA60503,3
199647YA60580,3
199647YA60670,3
199647YA60704,4
199647YA60718,3
199647YA60804,4
199647YA60877,3
199650A210401,3
199650A214431,4
199650A410508,4
199650A512128,3
199650A512781,4
199650A514525,3
199650A610545,2
199650B312328,4
199650B313405,3
199650B411938,3
199650B412223,4
199650B510100,5
199650B513893,3
199650B723640,2
199650C212126,3
199650C233231,5
199650C241597,3
199650C242781,2
199650C243094,2
199650C311363,3
199650C410264,2
199650C412792,3
199650D210431,3
199650D212053,3
199650D212644,3
199650D213156,2
199650D213637,3
199650D214022,3
199650D313415,3
199650D330014,4
199650D353406,3
199650D411519,3
199650D413472,4
199650E211179,3
199650E212159,3
199650E310220,4
199650E312213,3
199650E312414,1
199650E313148,4
199650E410339,2
199650E410420,2
199650E510977,3
199650E512962,2
199650E520014,3
199650E521737,3
199650F212420,2
199650F421031,2
199650F431677,4
19965296A1232,3
19965296A1577,3
19965296A3118,1
19965296B3602,3
19965296B4503,3
19965296C3937,3
19965296D0175,2
19965296E2241,3
19965296E3240,3
19965296E6767,3
19965296F0436,2
19965296F1356,3
19965296F2227,2
19965296F2757,3
19965296G0273,5
19965296G4631,4
19965296J2162,4
19965296J2785,3
19965296J2994,3
19965296J3469,3
19965296J3800,1
19965296J4122,3
19965296K2754,4
19965296K3141,4
19965296K3942,3
19965296K4220,3
19965296K7810,3
19965296L0020,3
19965296L2901,4
19965296L3017,3
19965296L3342,3
19965296L3498,4
19965296L3580,2
19965296L4313,4
19965296M0565,3
1996530AI0087,2
1996530AI0625,2
1996530AI0627,2
1996530AI1022,3
1996530AI1215,3
1996530AI1477,3
1996530BI0024,3
1996530BI0747,3
1996530BI1410,4
1996530BI1856,3
1996530BI1961,3
1996530BI2094,1
199654AD05266,4
199654AM03186,3
199654AP04706,4
199654CB01586,4
199654CM05056,3
199654DH05216,2
199654DH05356,3
199654DM07916,3
199654DN00826,2
199654DN02016,3
199654DS07746,3
199654DW01856,4
199654MB01116,4
19965596B0205,2
19965596B3532,3
19965596B4244,2
19965596B5230,2
19965596D2510,3
19965596D2693,3
19965596D2831,3
19965596D2886,3
19965596D3672,5
19965596D4026,3
19965596D4635,4
19965596D5084,2
19965596J1724,4
19965596J5634,3
19965596K4016,3
19965596K4093,3
19965596P0427,3
19965596P0975,2
1996600AC1008,3
1996600AC7001,3
1996600AN1021,2
1996600AN5039,2
1996600CO6054,3
1996600DE1031,2
1996600DE2072,2
1996600FL2022,3
1996600FL4021,3
1996600FL5028,2
1996600FL6001,5
1996600FL7038,2
1996600FL8025,4
1996600GN3045,4
1996600GN3055,3
1996600GN3098,3
1996600WR1236,3
1996600WR6024,3
1996610012696,2
1996610013296,2
1996610017996,2
1996610021696,2
1996610022796,2
1996610047296,2
1996610077296,2
1996610087496,2
1996610101796,3
1996610117296,2
1996610118396,1
1996610143796,2
1996610159996,2
1996610165496,2
199662A000496,2
199662A012396,4
199662B000796,3
199662B029596,4
199662B036396,3
199662B050896,4
199662B061796,3
199662B064496,4
199662C007996,3
199662C028896,4
199662C034296,5
199662D013896,5
199662D019596,3
199662D029596,3
199662D030196,2
199662D030296,3
199662E029996,4
199662F002196,3
199662F020296,5
199662G007896,2
199662G011596,4
199662G031296,4
199662H000296,3
199662H011096,4
199662H025996,3
199662H038996,3
199662J017796,4
199662J030096,5
199662L003196,2
199662L006496,4
199662L007496,3
199662L024796,3
199662L029796,3
199662L033596,3
199662L043696,4
199662P004196,4
199663A528196,4
199663B520996,3
199663B523996,3
199663B527396,5
199663B534296,4
199663B538896,3
199663D501996,2
199663D508996,2
199663D511596,2
199663D532396,2
199663D544496,1
199691E011860,3
199691K002069,3
199691N031594,4
1996929600530,3
1996929600988,2
1996929601494,4
1996929601741,3
1996929602066,4
1996929602502,2
1996929603245,4
1996929604084,2
1996929604593,3
199693960122C,4
199693960570C,3
199693962854C,4
199693963334W,3
199693963435E,3
199693963684E,1
199693963731E,4
199693964578C,4
199693964827W,3
199693964854W,3
199693966193E,3
1996949601389,5
1996949602357,2
1996949602854,5
1996949602900,4
1996949603065,5
1996950021796,2
1996950059296,2
1996950244896,2
1996950305396,4
1996950393396,3
1996950438296,3
1996950477596,4
1996950494596,3
1996950552596,4
1996950694896,4
1996950711496,3
1996950722096,3
1996950770996,3
1996950800696,3
1996950836096,3
1996950836196,4
1996950952996,2
1996950970296,3
1996951148596,3
1996951211696,3
1996951221096,3
1996951279696,4
1996951377796,4
199696BK09898,2
199696FA08668,2
199696KS04087,2
199696NS10636,3
199696RF06811,2
199696SG01619,3
199696VG16565,2
199696XF12674,3
199697AC02011,3
199697AC70110,2
199697BA01306,3
199697BA03002,4
199697BA04003,4
199697BA04009,1
199697BA04812,4
199697BA05109,4
199697CB00303,4
199697DA01007,3
199697DA02108,4
199697DA03910,3
199697DA70604,5
199697EA04011,3
199697EB00301,3
199697EB03004,3
199697EB70111,3
199697FA04901,3
199697FA06509,3
199697FB05303,3
199697FB06004,3
199697FC00905,3
199697FC04611,3
199697GB20702,2
199697GC40712,5
199697KA02503,4
199697KA06509,4
199697KA06703,3
199697KA07009,3
199697KB40301,3
199697KB44303,4
199697LD01110,3
199697LD70707,4
199697LF01712,3
199697LF70110,4
199697LF70209,3
199697NA02111,3
199697NB70112,5
199697NB71012,3
199697PB01312,4
199697PB01907,3
199697PB01911,4
199697PB70204,4
199697PB70310,5
199697QA00105,3
199697QA00810,3
199697QB00405,2
199697QB01311,2
199697QB03501,3
199697QB71207,3
199697QC03703,4
199697RA01507,3
199697RA02408,3
199697RA06609,3
199697RA20312,3
199697RB70111,3
199697UA02706,4
199697UA03006,3
199697UA51505,2
199697UB00312,4
199697UB21208,2
199697UC02908,3
199697XB03003,3
1996981002396,5
1996981010396,3
1996982011896,3
199701AB00240,3
199701AB00428,2
199701BH00273,3
199701BH00342,3
199701BH00385,3
199701BS00102,6
199701BS00106,4
199701BS00117,3
199701BS00167,3
199701BS00189,3
199701BS00200,3
199701BS00214,2
199701BS00254,3
199701BS00268,4
199701BS00552,2
199701BS00681,2
199701BS00757,5
199701BS00779,3
199701CD00015,4
199701CD00114,2
199701CD00189,2
199701CD00502,3
199701CD00507,2
199701CX00013,3
199701CX00028,4
199701CX00062,4
199701CX00265,2
199701CX00346,2
199701DM00054,3
199701DM00072,4
199701DP00142,4
199701DP00459,3
199701DP00476,4
199701EH00255,2
199701EH00273,3
199701EK00093,4
199701EK00238,3
199701EK00411,3
199701EO00102,5
199701EO00541,4
199701FF00375,2
199701FF00438,3
199701FH00365,4
199701FH00440,3
199701FH00446,4
199701FH00536,4
199701GD00031,5
199701GD00098,3
199701GD00108,3
199701GD00245,2
199701GD00275,2
199701GD00371,3
199701GD00373,3
199701GD00463,3
199701GN00167,4
199701GN00245,6
199701GN00357,4
199701GN00547,2
199701GN00552,3
199701HH00245,2
199701HH00416,2
199701HH00418,2
199701HH00490,3
199701HT00187,3
199701HT00319,2
199701HT00516,2
199701HT00593,2
199701HT00644,5
199701ID00102,3
199701JB00175,3
199701JB00201,2
199701JB00243,4
199701JB00367,3
199701JB00433,3
199701JB00531,3
199701JB00574,2
199701JB00845,5
199701JB01013,3
199701JC00139,2
199701JC00140,3
199701JC00229,3
199701JC00307,2
199701JC00441,2
199701JC00515,4
199701JI00070,3
199701JI00411,3
199701JI00421,3
199701JI00443,4
199701JI00535,3
199701JL00390,3
199701JL00393,4
199701KD00044,3
199701KD00411,3
199701KD00570,3
199701KD00589,3
199701KD00654,4
199701KD00844,3
199701KD01046,3
199701KD01118,2
199701KF00140,3
199701KF00163,3
199701KF00289,3
199701KF00354,3
199701KF00385,3
199701KF00386,4
199701KG00335,2
199701KG00441,3
199701KG00650,3
199701KG00803,2
199701KG00815,3
199701KO00001,3
199701KO00041,4
199701KO00420,4
199701KO00560,4
199701KO00581,4
199701LD00556,3
199701LS00186,4
199701LS00213,4
199701LX00094,3
199701LX00119,2
199701LX00198,4
199701LX00201,3
199701LX00680,2
199701LX00851,2
199701MD00108,3
199701MD00113,3
199701MD00115,3
199701MD00541,3
199701MM00329,3
199701MS00027,4
199701MS00086,3
199701MS00330,2
199701MS00527,2
199701NH00184,4
199701NH00435,4
199701NI00033,1
199701NI00327,3
199701NI00733,3
199701PD00055,3
199701PD00224,5
199701PD00273,4
199701PD00345,2
199701PD00386,3
199701PL00202,4
199701PY00279,3
199701PY00580,3
199701PY00619,3
199701PY00818,3
199701PY00890,4
199701PY00923,2
199701PY01074,4
199701PY01135,2
199701PY01314,4
199701QA00071,4
199701QA00480,3
199701QA00507,3
199701QA00696,2
199701QA00713,3
199701QA00812,2
199701QA00849,4
199701QA00871,4
199701QA09010,3
199701QD00367,3
199701QD00420,4
199701QD00566,3
199701QD00647,4
199701QD00658,2
199701QK00081,3
199701QK00149,3
199701QK00174,4
199701QK00181,3
199701QK00315,4
199701QK00389,4
199701QK00407,2
199701QK00483,3
199701QK00593,3
199701QK00603,3
199701QK00617,3
199701RA00071,2
199701RA00156,3
199701RA00193,4
199701RA00261,2
199701RG00108,2
199701RG00275,5
199701RG00477,5
199701RG00585,3
199701RG00689,2
199701RY00459,3
199701RY00466,3
199701RY00524,3
199701RY00689,4
199701RY00706,4
199701SA00064,4
199701SA00425,3
199701SA00496,3
199701SA00888,3
199701SC00425,3
199701SC00500,3
199701SC00559,3
199701SC00600,4
199701SC00664,5
199701SC00760,3
199701SC00805,3
199701SC00850,3
199701SC00917,3
199701SV00317,2
199701SV00371,3
199701TC00253,2
199701TC00417,2
199701TC00420,4
199701TD00606,4
199701TD00707,4
199701TG00022,2
199701TG00451,4
199701TW00072,3
199701TW00167,3
199701TW00406,3
199701TW00414,4
199701TW00431,3
199701TW00551,2
199701TW00768,4
199701VK00353,3
199701VK00435,4
199701VK00612,2
199701VK00710,3
199701VK00901,2
199701VK00983,5
199701VK01015,3
199701VW00242,4
199701VW00420,4
199701VW00423,3
199701VW00516,2
199701WA00049,3
199701WA00101,2
199701WA00129,2
199701WA00205,2
199701WA00388,3
199701WA00500,3
199701WA00538,3
199701WA00654,3
199701WW00351,3
199701WW00520,4
199701WW00671,3
199701WW00806,3
199701WW00843,3
199701WW00846,3
199701XD00054,5
199701XD00099,4
199701XD00218,3
199701XD00521,3
199701XD00627,4
199701XD00732,3
199701XD00799,2
199701XH00142,3
199701XH00224,3
199701XH00556,1
199701XH00606,3
199701XH00681,3
199701XH00711,4
199701XH00922,3
199701XH00928,3
199701XH00929,4
199701XH01027,3
199701XH01063,3
199701XH01146,3
199701XH01264,2
199701YE00253,3
199701YE00285,3
199701YE00334,4
199701YE00368,5
199701YE00411,4
199701YE00531,4
199701YE00646,3
199701YF00142,2
199701YF00182,2
199701YF00544,1
199701YF00713,3
199701YF00798,5
199701YF00825,4
199701YR00001,3
199701YR00066,3
199701YR00070,3
199701YR00086,3
199701YR00187,3
199701YT00257,4
199701YT00668,4
199701ZD00104,4
199701ZD00160,4
199701ZD00394,4
199701ZD00644,5
199701ZN00052,3
199701ZN00161,3
199701ZN00269,3
199701ZN00302,2
199701ZN00375,3
199701ZN00535,3
199701ZN00580,4
199701ZP00131,3
199701ZP00759,3
199701ZP00772,3
199701ZP00806,3
199701ZP00879,3
199701ZP01053,3
199701ZP01116,5
1997030000039,3
1997030000271,3
1997030000357,3
1997030000682,2
1997030001456,2
1997030001726,3
1997030002000,5
1997030002222,4
1997030002313,3
1997030002377,3
1997030002406,2
1997030002499,3
1997030002882,4
1997030002942,3
1997030003068,3
199704A016397,3
199704A019197,2
199704A020097,4
199704A023997,3
199704A047197,4
199704A051597,4
199704A067597,2
199704A075797,3
199704A081897,5
199704A092197,3
199704B008597,3
199704B011597,2
199704B016397,3
199704B024397,6
199704B040497,3
199704B051297,4
199704B076197,4
199704B080197,4
199704C011397,3
199704C030297,4
199704C036497,3
199704C047497,3
199704C067397,3
199704C080497,4
199704D026297,3
199704D038497,4
199704D046697,3
199704D062497,3
199704D070197,5
199704D082597,4
199704D085997,3
199704D098897,3
199704D099597,3
199704D103497,2
199704D107297,4
199704E000697,4
199704E006797,3
199704E007397,2
199704E023997,5
199704E034497,3
199704E075697,5
199704E076997,4
199704E084097,4
199704E098397,3
199704E112597,3
199704F035097,6
199704F052897,4
199704F062097,3
199704F070397,3
199704F075397,4
199704F076997,3
199704F086197,3
199704J001197,3
199704K000697,3
199704L005997,3
199704N002097,2
199704N003297,4
1997050015318,2
1997050017376,2
1997050022535,4
1997050028286,4
1997050039497,3
1997050041788,4
1997050051734,4
1997050054299,4
1997050059343,3
1997050067577,3
1997050075327,4
1997050088751,3
1997050089002,4
1997050093677,3
1997050100583,5
1997050104627,6
1997050104964,4
1997050109269,3
1997050113406,3
1997050123516,3
1997050123565,2
1997050127712,3
1997050127765,3
